,INDUSTRY_GICS,MKT,BACKDOOR,IPO_DATE,IPO_PRICE,IPO_AMOUNT,IPO_EXPENSE,IPO_PUBOFFRDATE,IPO_LEADUNDR,IPO_TYPE,IPO_NPCTCHANGE,IPO_PCTCHANGE,IPO_TURN,IPO_NTURN
002879.SZ,工业,中小企业板,否,2017/7/7 0:00,18.02,35000000,58022050.53,2017/5/22 0:00,安信证券股份有限公司,"网下询价,上网定价",20.53949904,44.00665927,0.029174286,1.221217036
002880.SZ,医疗保健,中小企业板,否,2017/6/16 0:00,25.11,27000000,55013000,2017/5/22 0:00,平安证券股份有限公司,"网下询价,上网定价",116.4269912,44.00637196,0.031851852,1.455633879
002881.SZ,信息技术,中小企业板,否,2017/6/22 0:00,8.96,26670000,30206700,2017/5/31 0:00,东莞证券股份有限公司,"网下询价,上网定价",135.9689922,43.97321429,0.049460067,0.030232022
002882.SZ,工业,中小企业板,否,2017/7/17 0:00,6.2,80000000,38621400,2017/6/2 0:00,东吴证券股份有限公司,"网下询价,上网定价",88.35386338,44.03225806,0.04356625,1.91632092
002883.SZ,工业,中小企业板,否,2017/6/20 0:00,15.67,13333500,32092100,2017/6/6 0:00,招商证券股份有限公司,上网定价,121.6755319,43.96936822,0.03839202,1.218961
002884.SZ,工业,中小企业板,否,2017/7/11 0:00,29.11,19370000,56939200,2017/6/27 0:00,国都证券股份有限公司,上网定价,22.13740458,44.00549639,0.043882292,1.74977231
002885.SZ,信息技术,中小企业板,否,2017/6/27 0:00,15.53,20000000,53941800,2017/6/13 0:00,民生证券股份有限公司,上网定价,114.4454383,43.97939472,0.0355,0.536323607
002886.SZ,材料,中小企业板,否,2017/6/27 0:00,13.24,19608000,30077600,2017/6/12 0:00,华泰联合证券有限责任公司,上网定价,114.4205558,44.03323263,0.038249694,0.035022389
002887.SZ,工业,中小企业板,否,2017/8/1 0:00,42.01,20000000,72050600,2017/6/27 0:00,东莞证券股份有限公司,上网定价,18.06910233,43.9895263,0.0785,1.697565794
002888.SZ,可选消费,中小企业板,否,2017/7/21 0:00,8.97,20780000,32330300,2017/7/3 0:00,国信证券股份有限公司,"网下询价,上网定价",114.3188854,44.03567447,0.053686237,0.025155967
002889.SZ,工业,中小企业板,否,2017/7/31 0:00,12.94,34530000,41051700,2017/7/10 0:00,中信证券股份有限公司,"网下询价,上网定价",47.18196457,43.97217929,0.029829134,2.063167095
002890.SZ,工业,中小企业板,否,2017/8/2 0:00,12.76,16670000,40258600,2017/7/20 0:00,华英证券有限责任公司,上网定价,90.31028851,43.96551724,0.059388122,1.959316373
002891.SZ,日常消费,中小企业板,否,2017/8/21 0:00,15.46,25000000,64528300,2017/7/31 0:00,宏信证券有限责任公司,"网下询价,上网定价",114.3755615,43.98447607,0.059032,0.030983161
002892.SZ,工业,中小企业板,否,2017/8/17 0:00,17.56,20900000,40615335.17,2017/7/31 0:00,兴业证券股份有限公司,"网下询价,上网定价",114.3534994,44.02050114,0.048863636,0.029794091
002893.SZ,公用事业,中小企业板,否,2017/9/15 0:00,8.56,30000000,39185500,2017/8/7 0:00,招商证券股份有限公司,"网下询价,上网定价",94.97161395,44.04205607,0.041766667,0.009294133
002895.SZ,材料,中小企业板,否,2017/8/25 0:00,7.03,40010000,41280900,2017/8/7 0:00,国海证券股份有限公司,"网下询价,上网定价",135.6719368,43.9544808,0.044738815,0.013892778
002896.SZ,工业,中小企业板,否,2017/8/29 0:00,11.75,20000000,36166400,2017/8/16 0:00,安信证券股份有限公司,上网定价,114.4208038,44,0.0375,0.00945705
002897.SZ,信息技术,中小企业板,否,2017/9/7 0:00,20.68,26670000,51431700,2017/8/21 0:00,中国国际金融股份有限公司,"网下询价,上网定价",91.6051041,44.00386847,0.038672666,1.57781136
002898.SZ,医疗保健,中小企业板,否,2017/9/12 0:00,8.31,40000000,32715500,2017/8/21 0:00,西部证券股份有限公司,"网下询价,上网定价",135.839599,44.0433213,0.020905,0.0173345
002899.SZ,可选消费,中小企业板,否,2017/9/15 0:00,16.05,30000000,48294600,2017/8/28 0:00,中信证券股份有限公司,"网下询价,上网定价",94.85071398,43.98753894,0.04426,0.480668157
002900.SZ,医疗保健,中小企业板,否,2017/9/22 0:00,18.07,52766700,53375312.82,2017/9/4 0:00,安信证券股份有限公司,"网下询价,上网定价",69.29285165,43.99557277,0.030560941,2.072241306
002901.SZ,医疗保健,中小企业板,否,2017/9/22 0:00,11.56,40100000,37337400,2017/9/5 0:00,中信证券股份有限公司,"网下询价,上网定价",135.9159159,44.03114187,0.042097257,0.025075661
002902.SZ,信息技术,中小企业板,否,2017/9/29 0:00,14.13,35000000,59319300,2017/9/12 0:00,中信建投证券股份有限公司,"网下询价,上网定价",135.8722359,44.01981599,0.046831429,0.022605086
002903.SZ,工业,中小企业板,否,2017/10/13 0:00,12.78,25000000,46825600,2017/9/18 0:00,安信证券股份有限公司,"网下询价,上网定价",114.3478261,43.97496088,0.0316,0.01377372
002905.SZ,可选消费,中小企业板,否,2017/10/16 0:00,20.98,42000000,70810000,2017/9/20 0:00,中信建投证券股份有限公司,"网下询价,上网定价",49.02350215,43.99428027,0.038695238,1.395700932
002906.SZ,可选消费,中小企业板,否,2017/10/13 0:00,13.69,73100000,59879000,2017/9/18 0:00,瑞银证券有限责任公司,"网下询价,上网定价",59.30999493,43.97370343,0.031463748,1.782773256
002907.SZ,医疗保健,中小企业板,否,2017/10/20 0:00,4.53,40060000,34929300,2017/9/26 0:00,第一创业证券承销保荐有限责任公司,"网下询价,上网定价",95.09202454,43.92935982,0.030232152,0.005397304
002908.SZ,信息技术,中小企业板,否,2017/10/20 0:00,7.58,33340000,38854700,2017/9/25 0:00,中航证券有限公司,"网下询价,上网定价",94.78021978,44.06332454,0.032393521,0.007664817
002909.SZ,材料,中小企业板,否,2017/10/26 0:00,7.47,30000000,33755400,2017/9/28 0:00,中航证券有限公司,"网下询价,上网定价",114.4052045,44.04283802,0.039053333,0.0061154
002910.SZ,日常消费,中小企业板,否,2017/10/31 0:00,7.46,46840000,39922700,2017/10/10 0:00,华龙证券股份有限公司,"网下询价,上网定价",114.2458101,43.96782842,0.03324509,0.006927583
002911.SZ,公用事业,中小企业板,否,2017/11/22 0:00,13.94,56000000,65757800,2017/10/31 0:00,中国银河证券股份有限公司,"网下询价,上网定价",20.32884903,43.97417504,0.052646429,2.480188608
002912.SZ,信息技术,中小企业板,否,2017/11/21 0:00,30.22,16700000,41958200,2017/11/7 0:00,国信证券股份有限公司,上网定价,113.2582721,44.01058901,0.043712575,1.124780655
002913.SZ,信息技术,中小企业板,否,2017/12/1 0:00,30.38,36013000,66939740,2017/11/13 0:00,国信证券股份有限公司,"网下询价,上网定价",12.54857143,44.00921659,0.054746897,2.383562803
002915.SZ,材料,中小企业板,否,2017/12/5 0:00,6.43,28000000,35452600,2017/11/14 0:00,中国银河证券股份有限公司,"网下询价,上网定价",135.9611231,44.01244168,0.056071429,0.013839285
002916.SZ,信息技术,中小企业板,否,2017/12/13 0:00,19.3,70000000,83367300,2017/11/21 0:00,"国泰君安证券股份有限公司,中航证券有限公司","网下询价,上网定价",135.8402303,43.98963731,0.042665714,0.035917442
002917.SZ,材料,中小企业板,否,2017/12/8 0:00,11.64,28270000,36814200,2017/11/21 0:00,招商证券股份有限公司,"网下询价,上网定价",44.45107399,43.9862543,0.048730103,2.346335411
002918.SZ,工业,中小企业板,否,2017/12/19 0:00,31.29,39430000,109703600,2017/11/29 0:00,招商证券股份有限公司,"网下询价,上网定价",26.00976476,44.00767018,0.076817144,2.936556339
002919.SZ,日常消费,中小企业板,否,2017/12/18 0:00,12.56,20360000,38816300,2017/11/29 0:00,广发证券股份有限公司,"网下询价,上网定价",94.9143173,44.02866242,0.043722986,0.039728239
002920.SZ,信息技术,中小企业板,否,2017/12/26 0:00,20.42,100000000,70213600,2017/12/5 0:00,国信证券股份有限公司,"网下询价,上网定价",53.53741497,43.97649363,0.059715,2.355396748
002921.SZ,工业,中小企业板,否,2017/12/27 0:00,11.55,20000000,32132000,2017/12/13 0:00,中泰证券股份有限公司,上网定价,135.7185809,43.98268398,0.046345,0.821712971
002922.SZ,工业,中小企业板,否,2017/12/29 0:00,12.41,33000000,47235000,2017/12/12 0:00,华林证券股份有限公司,"网下询价,上网定价",94.96362619,43.99677679,0.055390909,1.071475744
002923.SZ,医疗保健,中小企业板,否,2018/1/5 0:00,17.01,25000000,79639700,2017/12/18 0:00,第一创业证券承销保荐有限责任公司,"网下询价,上网定价",92.89505921,43.97413286,0.05648,2.18466711
002925.SZ,信息技术,中小企业板,否,2018/1/15 0:00,22.5,75000000,89444300,2017/12/26 0:00,招商证券股份有限公司,"网下询价,上网定价",114.3209877,44,0.038482667,0.0134586
002926.SZ,金融,中小企业板,否,2018/2/5 0:00,9.46,525000000,104142200,2018/1/16 0:00,中信证券股份有限公司,"网下询价,上网定价",4.992657856,43.97463002,0.083621333,1.574685931
002927.SZ,工业,中小企业板,否,2018/2/23 0:00,14.78,23450000,36041962,2018/1/30 0:00,广发证券股份有限公司,"网下询价,上网定价",135.8552632,43.97834912,0.089914712,2.117379665
002928.SZ,工业,中小企业板,否,2018/3/2 0:00,20.64,40500000,65539700,2018/2/6 0:00,东兴证券股份有限公司,"网下询价,上网定价",39.7039031,43.99224806,0.145995062,2.705245256
002929.SZ,信息技术,中小企业板,否,2018/3/1 0:00,23.95,55186600,65758491,2018/2/5 0:00,中信建投证券股份有限公司,"网下询价,上网定价",60.9162076,44.00835073,0.064385195,3.287370205
002930.SZ,工业,中小企业板,否,2018/3/28 0:00,8.53,60830000,41097500,2018/3/5 0:00,东莞证券股份有限公司,"网下询价,上网定价",114.5765472,43.96248535,0.070072333,0.017112313
002931.SZ,工业,中小企业板,否,2018/4/3 0:00,12.36,22220000,45811500,2018/3/13 0:00,九州证券股份有限公司,"网下询价,上网定价",94.88764045,44.01294498,0.073541854,0.043947749
300037.SZ,材料,创业板,否,2010/1/8 0:00,28.99,27000000,51546686.78,2009/12/16 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",-13.92857143,44.87754398,77.92158333,2.439238548
300038.SZ,信息技术,创业板,否,2010/1/8 0:00,26,23000000,46700000,2009/12/16 0:00,招商证券股份有限公司,"网下询价,上网定价",-13.80555556,38.46153846,65.07323913,1.971479297
300039.SZ,医疗保健,创业板,否,2010/1/8 0:00,38,27400000,67442445.38,2009/12/16 0:00,东吴证券股份有限公司,"网下询价,上网定价",-11.38962181,19.68421053,61.22327555,1.653645515
300040.SZ,工业,创业板,否,2010/1/8 0:00,33,18000000,46186732.9,2009/12/16 0:00,中德证券有限责任公司,"网下询价,上网定价",-4.465138491,26.90909091,60.98444444,2.777499437
300041.SZ,材料,创业板,否,2010/1/8 0:00,36.4,17000000,47625926.86,2009/12/16 0:00,海通证券股份有限公司,"网下询价,上网定价",-9.678810088,27.44505495,67.25718382,2.124429464
300042.SZ,信息技术,创业板,否,2010/1/8 0:00,39,16800000,43216750,2009/12/16 0:00,平安证券股份有限公司,"网下询价,上网定价",-5.910390848,34.48717949,65.00372024,2.572170973
300043.SZ,可选消费,创业板,否,2010/1/20 0:00,43.98,13200000,32000000,2009/12/29 0:00,广发证券股份有限公司,"网下询价,上网定价",-18.87245102,13.73351523,59.5833428,1.502231002
300044.SZ,信息技术,创业板,否,2010/1/20 0:00,22,20000000,55017500,2009/12/29 0:00,招商证券股份有限公司,"网下询价,上网定价",0.070422535,29.09090909,58.90424375,3.407352448
300045.SZ,信息技术,创业板,否,2010/1/20 0:00,30.7,17000000,17302310,2009/12/29 0:00,宏源证券股份有限公司,"网下询价,上网定价",-18.69710182,27.00325733,59.20765441,1.837065578
300046.SZ,信息技术,创业板,否,2010/1/20 0:00,41.3,15000000,36533100,2009/12/29 0:00,金元证券股份有限公司,"网下询价,上网定价",-22.43375859,23.36561743,68.52305833,1.769569755
300047.SZ,信息技术,创业板,否,2010/1/20 0:00,30,27000000,56089500,2009/12/29 0:00,招商证券股份有限公司,"网下询价,上网定价",-17.12503544,17.56666667,56.10476389,1.529520988
300048.SZ,工业,创业板,否,2010/1/20 0:00,34.16,30000000,60235805.99,2009/12/29 0:00,中信证券股份有限公司,"网下询价,上网定价",15.01892148,23.7704918,68.51983333,2.859351397
300049.SZ,医疗保健,创业板,否,2010/1/20 0:00,28.98,19000000,51706000,2009/12/29 0:00,平安证券股份有限公司,"网下询价,上网定价",-10.79031788,18.32298137,54.19284211,1.528235793
300050.SZ,信息技术,创业板,否,2010/1/20 0:00,88,14000000,61979835.81,2009/12/29 0:00,平安证券股份有限公司,"网下询价,上网定价",-6.378547253,30.94318182,72.65696429,2.007846117
300051.SZ,信息技术,创业板,否,2010/2/11 0:00,34,13500000,49296750,2010/1/25 0:00,招商证券股份有限公司,"网下询价,上网定价",11.0130981,10.02941176,71.03537037,3.048530102
300052.SZ,信息技术,创业板,否,2010/2/11 0:00,30,25000000,45754350.28,2010/1/25 0:00,长江证券承销保荐有限公司,"网下询价,上网定价",10.28985507,15,69.48671,2.698860884
300053.SZ,信息技术,创业板,否,2010/2/11 0:00,17,25000000,26095780,2010/1/25 0:00,西南证券股份有限公司,"网下询价,上网定价",6.434945984,25.23529412,76.631835,3.19600153
300054.SZ,材料,创业板,否,2010/2/11 0:00,30.55,15000000,34096000,2010/1/25 0:00,国泰君安证券股份有限公司,"网下询价,上网定价",19.1341205,8.117839607,69.931825,2.429569483
300055.SZ,工业,创业板,否,2010/2/26 0:00,65.69,22000000,64024400,2010/1/28 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",21.62361624,23.76312985,73.65624432,2.451791763
300056.SZ,工业,创业板,否,2010/2/26 0:00,21.59,13000000,30238196.83,2010/1/28 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",-2.924130664,75.82213988,85.49742308,3.428992987
300057.SZ,材料,创业板,否,2010/2/26 0:00,18.38,53000000,35953117.66,2010/1/28 0:00,渤海证券股份有限公司,"网下询价,上网定价",0.952834683,14.20021763,60.98028538,2.246676207
300058.SZ,可选消费,创业板,否,2010/2/26 0:00,33.86,20000000,56401198.46,2010/1/28 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",21.6108054,18.0744241,66.14601875,3.269217253
300059.SZ,金融,创业板,否,2010/3/19 0:00,40.58,35000000,124748000,2010/3/1 0:00,中国国际金融股份有限公司,"网下询价,上网定价",48.39760069,43.79004436,70.49045,3.053275108
300061.SZ,医疗保健,创业板,否,2010/3/19 0:00,18,15000000,20652869.88,2010/3/1 0:00,中天国富证券有限公司,"网下询价,上网定价",7.99173269,61.27777778,82.396025,3.513937473
300062.SZ,工业,创业板,否,2010/3/19 0:00,24.18,20000000,30708000,2010/3/1 0:00,红塔证券股份有限公司,"网下询价,上网定价",5.852272727,45.57485525,77.91601875,3.410378933
300063.SZ,可选消费,创业板,否,2010/3/26 0:00,28.8,17000000,28288000,2010/3/9 0:00,东莞证券股份有限公司,"网下询价,上网定价",-0.406297613,36.73611111,69.61709559,2.52999258
300064.SZ,材料,创业板,否,2010/3/26 0:00,21.32,38000000,65138200,2010/3/9 0:00,招商证券股份有限公司,"网下询价,上网定价",3.094910591,36.39774859,62.66974342,2.711605549
300065.SZ,信息技术,创业板,否,2010/3/26 0:00,32.8,13850000,31962200,2010/3/9 0:00,海通证券股份有限公司,"网下询价,上网定价",5.817174515,76.09756098,78.30048736,3.442665339
300066.SZ,工业,创业板,否,2010/3/26 0:00,49,13000000,26453100,2010/3/9 0:00,国信证券股份有限公司,"网下询价,上网定价",-2.219653179,76.53061224,80.73143269,3.417747259
300067.SZ,材料,创业板,否,2010/4/21 0:00,21.2,27000000,43533500,2010/3/30 0:00,平安证券股份有限公司,"网下询价,上网定价",-18.12824957,36.08490566,63.32940741,1.925152183
300068.SZ,工业,创业板,否,2010/4/21 0:00,33,62000000,80351306,2010/3/30 0:00,安信证券股份有限公司,"网下询价,上网定价",-23.81374723,36.66666667,74.03157661,2.584656477
300069.SZ,工业,创业板,否,2010/4/21 0:00,23.9,15000000,24291000,2010/3/30 0:00,新时代证券股份有限公司,"网下询价,上网定价",-13.53811149,47.11297071,68.4407,2.703181744
300070.SZ,工业,创业板,否,2010/4/21 0:00,69,37000000,116147500,2010/3/30 0:00,第一创业证券股份有限公司,"网下询价,上网定价",-6.291172596,120,87.75093243,2.595504761
300071.SZ,可选消费,创业板,否,2010/4/21 0:00,25,13000000,39288965,2010/3/30 0:00,西南证券股份有限公司,"网下询价,上网定价",-14.08614668,71.8,77.54194231,3.20838213
300072.SZ,工业,创业板,否,2010/4/27 0:00,32,25000000,35288635,2010/4/6 0:00,宏源证券股份有限公司,"网下询价,上网定价",-13.51107908,73.46875,83.773035,3.549632072
300073.SZ,材料,创业板,否,2010/4/27 0:00,36,20000000,64628112.2,2010/4/6 0:00,平安证券股份有限公司,"网下询价,上网定价",-18.07286673,73.83333333,74.02608125,2.80373764
300074.SZ,信息技术,创业板,否,2010/4/27 0:00,72,10000000,66568000,2010/4/6 0:00,招商证券股份有限公司,"网下询价,上网定价",-33.4080499,42.51388889,66.4970875,2.089099646
300075.SZ,信息技术,创业板,否,2010/4/27 0:00,54,14000000,53447000,2010/4/6 0:00,招商证券股份有限公司,"网下询价,上网定价",-25,25.92592593,61.47044643,1.99992466
300076.SZ,信息技术,创业板,否,2010/4/30 0:00,65,13640000,76214880,2010/4/13 0:00,平安证券股份有限公司,"网下询价,上网定价",-22.13595078,5.015384615,50.81074047,1.395123363
